datetime,AccX,AccY,AccZ
2025-11-13 23:05:02.989,-0.028,-1.004,0.073
2025-11-13 23:05:02.989,-0.023,-1.004,0.074
2025-11-13 23:05:02.989,-0.018,-1.005,0.072
,-0.016,-1.005,0.069
,-0.02,-1.001,0.073
,-0.022,-0.998,0.071
,-0.025,-0.999,0.073
2025-11-13 23:05:03.000,-0.016,-1.005,0.069
2025-11-13 23:05:03.000,-0.02,-1.001,0.073
2025-11-13 23:05:03.000,-0.022,-0.998,0.071
2025-11-13 23:05:03.000,-0.025,-0.999,0.073
,-0.021,-1.002,0.074
,-0.019,-1.008,0.07
,-0.02,-1.008,0.073
,-0.02,-1.004,0.074
2025-11-13 23:05:03.042,-0.021,-1.002,0.074
2025-11-13 23:05:03.042,-0.019,-1.008,0.07
2025-11-13 23:05:03.042,-0.02,-1.008,0.073
2025-11-13 23:05:03.042,-0.02,-1.004,0.074
,-0.023,-0.999,0.072
,-0.022,-0.997,0.072
,-0.02,-0.999,0.071
,-0.021,-1.008,0.071
,-0.02,-1.011,0.075
,-0.022,-1.004,0.073
,-0.021,-0.998,0.071
,-0.019,-0.994,0.072
2025-11-13 23:05:03.144,-0.023,-0.999,0.072
2025-11-13 23:05:03.144,-0.022,-0.997,0.072
2025-11-13 23:05:03.144,-0.02,-0.999,0.071
2025-11-13 23:05:03.144,-0.021,-1.008,0.071
2025-11-13 23:05:03.144,-0.02,-1.011,0.075
2025-11-13 23:05:03.144,-0.022,-1.004,0.073
2025-11-13 23:05:03.144,-0.021,-0.998,0.071
2025-11-13 23:05:03.144,-0.019,-0.994,0.072
,-0.019,-1.0,0.07
,-0.022,-1.005,0.072
,-0.023,-1.009,0.075
,-0.024,-1.007,0.073
2025-11-13 23:05:03.154,-0.019,-1.0,0.07
2025-11-13 23:05:03.154,-0.022,-1.005,0.072
2025-11-13 23:05:03.154,-0.023,-1.009,0.075
2025-11-13 23:05:03.154,-0.024,-1.007,0.073
,-0.021,-1.004,0.072
,-0.017,-1.002,0.07
,-0.02,-0.998,0.07
,-0.021,-0.996,0.074
2025-11-13 23:05:03.190,-0.021,-1.004,0.072
2025-11-13 23:05:03.190,-0.017,-1.002,0.07
2025-11-13 23:05:03.190,-0.02,-0.998,0.07
2025-11-13 23:05:03.190,-0.021,-0.996,0.074
,-0.024,-1.001,0.073
,-0.025,-1.014,0.074
,-0.019,-1.009,0.072
,-0.017,-1.0,0.069
,-0.018,-0.991,0.071
,-0.021,-1.002,0.073
,-0.025,-1.009,0.074
,-0.023,-1.005,0.073
2025-11-13 23:05:03.295,-0.024,-1.001,0.073
2025-11-13 23:05:03.295,-0.025,-1.014,0.074
2025-11-13 23:05:03.295,-0.019,-1.009,0.072
2025-11-13 23:05:03.295,-0.017,-1.0,0.069
2025-11-13 23:05:03.295,-0.018,-0.991,0.071
2025-11-13 23:05:03.295,-0.021,-1.002,0.073
2025-11-13 23:05:03.295,-0.025,-1.009,0.074
2025-11-13 23:05:03.295,-0.023,-1.005,0.073
,-0.019,-0.999,0.07
,-0.017,-1.0,0.071
,-0.018,-1.005,0.074
,-0.024,-1.01,0.072
2025-11-13 23:05:03.309,-0.019,-0.999,0.07
2025-11-13 23:05:03.309,-0.017,-1.0,0.071
2025-11-13 23:05:03.309,-0.018,-1.005,0.074
2025-11-13 23:05:03.309,-0.024,-1.01,0.072
,-0.023,-1.005,0.073
,-0.021,-0.992,0.071
,-0.018,-0.995,0.069
,-0.017,-1.008,0.074
,-0.021,-1.017,0.073
,-0.024,-1.006,0.073
,-0.022,-0.991,0.072
,-0.02,-0.995,0.07
,-0.02,-1.008,0.071
,-0.02,-1.011,0.074
,-0.024,-1.0,0.072
,-0.023,-1.001,0.072
2025-11-13 23:05:03.431,-0.023,-1.005,0.073
2025-11-13 23:05:03.431,-0.021,-0.992,0.071
2025-11-13 23:05:03.431,-0.018,-0.995,0.069
2025-11-13 23:05:03.431,-0.017,-1.008,0.074
2025-11-13 23:05:03.431,-0.021,-1.017,0.073
2025-11-13 23:05:03.431,-0.024,-1.006,0.073
2025-11-13 23:05:03.431,-0.022,-0.991,0.072
2025-11-13 23:05:03.431,-0.02,-0.995,0.07
2025-11-13 23:05:03.431,-0.02,-1.008,0.071
2025-11-13 23:05:03.431,-0.02,-1.011,0.074
2025-11-13 23:05:03.431,-0.024,-1.0,0.072
2025-11-13 23:05:03.431,-0.023,-1.001,0.072
,-0.02,-1.005,0.073
,-0.02,-1.004,0.069
,-0.019,-1.0,0.073
,-0.021,-0.997,0.072
,-0.023,-1.005,0.075
,-0.021,-1.006,0.073
,-0.019,-1.009,0.071
,-0.018,-1.006,0.072
,-0.021,-1.0,0.073
,-0.022,-0.995,0.072
,-0.022,-1.004,0.075
,-0.021,-1.011,0.072
2025-11-13 23:05:03.595,-0.02,-1.005,0.073
2025-11-13 23:05:03.595,-0.02,-1.004,0.069
2025-11-13 23:05:03.595,-0.019,-1.0,0.073
2025-11-13 23:05:03.595,-0.021,-0.997,0.072
2025-11-13 23:05:03.595,-0.023,-1.005,0.075
2025-11-13 23:05:03.595,-0.021,-1.006,0.073
2025-11-13 23:05:03.595,-0.019,-1.009,0.071
2025-11-13 23:05:03.595,-0.018,-1.006,0.072
2025-11-13 23:05:03.595,-0.021,-1.0,0.073
2025-11-13 23:05:03.595,-0.022,-0.995,0.072
2025-11-13 23:05:03.595,-0.022,-1.004,0.075
2025-11-13 23:05:03.595,-0.021,-1.011,0.072
,-0.02,-1.007,0.069
,-0.019,-0.994,0.072
,-0.022,-1.0,0.073
,-0.024,-1.009,0.076
